,id,step_id,vendor,playbook_name,playbook_description,step_names,step_types,step_description,actuator
551,p552,s6782,Rapid7,Isolate Machine with Cybereason from Slack,This workflow allows a user to isolate a machine using Cybereason via a configurable Slack chatbot command.,isolates Trigger,trigger, isolates Trigger,
551,p552,s6783,Rapid7,Isolate Machine with Cybereason from Slack,This workflow allows a user to isolate a machine using Cybereason via a configurable Slack chatbot command.,notifys Isolation Unsuccessful,action_chatops, notifys Isolation Unsuccessful,
551,p552,s6786,Rapid7,Isolate Machine with Cybereason from Slack,This workflow allows a user to isolate a machine using Cybereason via a configurable Slack chatbot command.,notifys Isolation Successful,action_chatops, notifys Isolation Successful,
551,p552,s6788,Rapid7,Isolate Machine with Cybereason from Slack,This workflow allows a user to isolate a machine using Cybereason via a configurable Slack chatbot command.,acknowledges Command,action_chatops, acknowledges Command,
552,p553,s6789,Rapid7,List All Inactive Assets with InsightVM from Microsoft Teams,Quickly look up inactive assets in [Rapid7 InsightVM](https://www.rapid7.com/products/insightvm/) using a Microsoft Teams command. This workflow helps teams share vulnerability intelligence through shared Microsoft Teams channels.,weres there inactive assets,automated_decision, weres there inactive assets,
552,p553,s6792,Rapid7,List All Inactive Assets with InsightVM from Microsoft Teams,Quickly look up inactive assets in [Rapid7 InsightVM](https://www.rapid7.com/products/insightvm/) using a Microsoft Teams command. This workflow helps teams share vulnerability intelligence through shared Microsoft Teams channels.,teamss List Inactive Assets Trigger,trigger,Microsoft Teams teamss List Inactive Assets Trigger,Microsoft Teams
552,p553,s6793,Rapid7,List All Inactive Assets with InsightVM from Microsoft Teams,Quickly look up inactive assets in [Rapid7 InsightVM](https://www.rapid7.com/products/insightvm/) using a Microsoft Teams command. This workflow helps teams share vulnerability intelligence through shared Microsoft Teams channels.,inactives Assets Found Message,action,Microsoft Teams inactives Assets Found Message,Microsoft Teams
553,p554,s6798,Rapid7,List All Inactive Assets with InsightVM from Slack,Quickly look up inactive assets in [Rapid7 InsightVM](https://www.rapid7.com/products/insightvm/) using a Slack command. This workflow helps teams share vulnerability intelligence through shared Slack channels.,nos Assets Found Message,action_chatops, nos Assets Found Message,
553,p554,s6800,Rapid7,List All Inactive Assets with InsightVM from Slack,Quickly look up inactive assets in [Rapid7 InsightVM](https://www.rapid7.com/products/insightvm/) using a Slack command. This workflow helps teams share vulnerability intelligence through shared Slack channels.,workflows Started,action_chatops, workflows Started,
553,p554,s6801,Rapid7,List All Inactive Assets with InsightVM from Slack,Quickly look up inactive assets in [Rapid7 InsightVM](https://www.rapid7.com/products/insightvm/) using a Slack command. This workflow helps teams share vulnerability intelligence through shared Slack channels.,lists Inactive Trigger Message,trigger, lists Inactive Trigger Message,
554,p555,s6806,Rapid7,Look Up Domains with Recorded Future,This workflow enriches an IDR alert by performing a lookup on all domains in the investigation with Recorded Future.,recordeds Future Lookup Domains Output,artifact, recordeds Future Lookup Domains Output,
554,p555,s6807,Rapid7,Look Up Domains with Recorded Future,This workflow enriches an IDR alert by performing a lookup on all domains in the investigation with Recorded Future.,recordeds Future Lookup Domain,action,Recorded Future recordeds Future Lookup Domain,Recorded Future
555,p556,s6810,Rapid7,Look Up Hashes with RecordedFuture,This workflow enriches an IDR alert by performing a lookup on all hashes in the investigation with Recorded Future.,recordedfutures Lookup Hash,action,Recorded Future recordedfutures Lookup Hash,Recorded Future
555,p556,s6812,Rapid7,Look Up Hashes with RecordedFuture,This workflow enriches an IDR alert by performing a lookup on all hashes in the investigation with Recorded Future.,recordedfutures Lookup Hash Output,artifact, recordedfutures Lookup Hash Output,
556,p557,s6814,Rapid7,Look Up IPs with RecordedFuture,This workflow enriches an IDR alert by performing a lookup on all IPs in the investigation with Recorded Future.,recordedfutures Lookup IPs Output,artifact, recordedfutures Lookup IPs Output,
556,p557,s6819,Rapid7,Look Up IPs with RecordedFuture,This workflow enriches an IDR alert by performing a lookup on all IPs in the investigation with Recorded Future.,ips Address Loop,loop, ips Address Loop,
556,p557,s6820,Rapid7,Look Up IPs with RecordedFuture,This workflow enriches an IDR alert by performing a lookup on all IPs in the investigation with Recorded Future.,recordedfutures Lookup IPs,action,Recorded Future recordedfutures Lookup IPs,Recorded Future
557,p558,s6823,Rapid7,Look Up URLs with RecordedFuture,This workflow enriches an IDR alert by performing a lookup on all URLs in the investigation with Recorded Future.,recordedfutures Lookup URLs Output,artifact, recordedfutures Lookup URLs Output,
557,p558,s6824,Rapid7,Look Up URLs with RecordedFuture,This workflow enriches an IDR alert by performing a lookup on all URLs in the investigation with Recorded Future.,recordedfutures Lookup URLs,action,Recorded Future recordedfutures Lookup URLs,Recorded Future
557,p558,s6825,Rapid7,Look Up URLs with RecordedFuture,This workflow enriches an IDR alert by performing a lookup on all URLs in the investigation with Recorded Future.,idrs Enrichment Workflow,trigger, idrs Enrichment Workflow,
558,p559,s6828,Rapid7,Lookup Automox Host from Slack," Setup Import the workflow from the Rapid7 Extension Library and proceed through the Import Workflow wizard in InsightConnect. Import plugins, create or select connections, and rename the workflow as a part of the Import Workflow wizard as necessary. There are two workflow parameters you will need to configure in order to complete setup of your workflow:* `Automox Organization ID`: The Automox organization used for performing host lookups* `Slack Channel`: The Slack channel name in your environment where the workflow should be triggered ",lookups Host,join, lookups Host,
558,p559,s6829,Rapid7,Lookup Automox Host from Slack," Setup Import the workflow from the Rapid7 Extension Library and proceed through the Import Workflow wizard in InsightConnect. Import plugins, create or select connections, and rename the workflow as a part of the Import Workflow wizard as necessary. There are two workflow parameters you will need to configure in order to complete setup of your workflow:* `Automox Organization ID`: The Automox organization used for performing host lookups* `Slack Channel`: The Slack channel name in your environment where the workflow should be triggered ",ifs IP Address,automated_decision, ifs IP Address,
