id,vendor,playbook_name,playbook_description,tags,steps,actuator,step_types,step_names,step_id,step_description
p200,Rapid7,Send Remediated Vulnerabilities Message in Microsoft Teams from InsightVM,This workflow listens for InsightVM Webhook Events for newly remediated vulnerabilities and notifies a Microsoft Teams channel of remediated vulnerabilities with a CVSS risk score greater than 4. It also includes asset information to easily identify which system the vulnerabilities were remediated from.,"['Alerting & Notifications', 'Microsoft', 'Rapid7', 'Vulnerability Management']",6,Microsoft Teams,action,Post To Teams,s8074,Microsoft Teams Post To Teams
p200,Rapid7,Send Remediated Vulnerabilities Message in Microsoft Teams from InsightVM,This workflow listens for InsightVM Webhook Events for newly remediated vulnerabilities and notifies a Microsoft Teams channel of remediated vulnerabilities with a CVSS risk score greater than 4. It also includes asset information to easily identify which system the vulnerabilities were remediated from.,"['Alerting & Notifications', 'Microsoft', 'Rapid7', 'Vulnerability Management']",6,,trigger,InsightVM Trigger,s8075, InsightVM Trigger
p200,Rapid7,Send Remediated Vulnerabilities Message in Microsoft Teams from InsightVM,This workflow listens for InsightVM Webhook Events for newly remediated vulnerabilities and notifies a Microsoft Teams channel of remediated vulnerabilities with a CVSS risk score greater than 4. It also includes asset information to easily identify which system the vulnerabilities were remediated from.,"['Alerting & Notifications', 'Microsoft', 'Rapid7', 'Vulnerability Management']",6,,filter,Vulnerabilities Remediated with Risk > 4?,s8077, Vulnerabilities Remediated with Risk > 4?
p200,Rapid7,Send Remediated Vulnerabilities Message in Microsoft Teams from InsightVM,This workflow listens for InsightVM Webhook Events for newly remediated vulnerabilities and notifies a Microsoft Teams channel of remediated vulnerabilities with a CVSS risk score greater than 4. It also includes asset information to easily identify which system the vulnerabilities were remediated from.,"['Alerting & Notifications', 'Microsoft', 'Rapid7', 'Vulnerability Management']",6,,loop,Get Vulnerability Details,s8078, Get Vulnerability Details
p200,Rapid7,Send Remediated Vulnerabilities Message in Microsoft Teams from InsightVM,This workflow listens for InsightVM Webhook Events for newly remediated vulnerabilities and notifies a Microsoft Teams channel of remediated vulnerabilities with a CVSS risk score greater than 4. It also includes asset information to easily identify which system the vulnerabilities were remediated from.,"['Alerting & Notifications', 'Microsoft', 'Rapid7', 'Vulnerability Management']",6,Type Converter,action,Vulnerability Severity Type Conversion,s8079,Type Converter Vulnerability Severity Type Conversion
p202,Rapid7,Spearphishing Remediation with Mimecast,"IDR provides built-in machine learning based detections of spearphishing attempts through DNS queries to spoofed domains. On alert generation, this workflow automatically blocks a sender and creates a managed URL in Mimecast.","['Mimecast', 'Phishing', 'Rapid7', 'Slack']",9,,decision_chatops,Remediate or Close,s8085, Remediate or Close
p202,Rapid7,Spearphishing Remediation with Mimecast,"IDR provides built-in machine learning based detections of spearphishing attempts through DNS queries to spoofed domains. On alert generation, this workflow automatically blocks a sender and creates a managed URL in Mimecast.","['Mimecast', 'Phishing', 'Rapid7', 'Slack']",9,Rapid7 InsightIDR,action,Close Investigation after Remediation,s8086,Rapid7 InsightIDR Close Investigation after Remediation
p202,Rapid7,Spearphishing Remediation with Mimecast,"IDR provides built-in machine learning based detections of spearphishing attempts through DNS queries to spoofed domains. On alert generation, this workflow automatically blocks a sender and creates a managed URL in Mimecast.","['Mimecast', 'Phishing', 'Rapid7', 'Slack']",9,Mimecast,action,Block Sender,s8087,Mimecast Block Sender
p202,Rapid7,Spearphishing Remediation with Mimecast,"IDR provides built-in machine learning based detections of spearphishing attempts through DNS queries to spoofed domains. On alert generation, this workflow automatically blocks a sender and creates a managed URL in Mimecast.","['Mimecast', 'Phishing', 'Rapid7', 'Slack']",9,,trigger,Spearphishing Alert,s8088, Spearphishing Alert
p202,Rapid7,Spearphishing Remediation with Mimecast,"IDR provides built-in machine learning based detections of spearphishing attempts through DNS queries to spoofed domains. On alert generation, this workflow automatically blocks a sender and creates a managed URL in Mimecast.","['Mimecast', 'Phishing', 'Rapid7', 'Slack']",9,,pattern_match,Get Domain,s8089, Get Domain
p202,Rapid7,Spearphishing Remediation with Mimecast,"IDR provides built-in machine learning based detections of spearphishing attempts through DNS queries to spoofed domains. On alert generation, this workflow automatically blocks a sender and creates a managed URL in Mimecast.","['Mimecast', 'Phishing', 'Rapid7', 'Slack']",9,Mimecast,action,Create Managed URL,s8090,Mimecast Create Managed URL
p202,Rapid7,Spearphishing Remediation with Mimecast,"IDR provides built-in machine learning based detections of spearphishing attempts through DNS queries to spoofed domains. On alert generation, this workflow automatically blocks a sender and creates a managed URL in Mimecast.","['Mimecast', 'Phishing', 'Rapid7', 'Slack']",9,,pattern_match,Get Sender and URL,s8092, Get Sender and URL
p203,Rapid7,Spearphishing Remediation with Office365,"IDR provides built-in machine learning based detections of spearphishing attempts through DNS queries to spoofed domains. On alert generation, this workflow automatically deletes true positive phishing emails across all user inboxes, and also immediately adds a domain to a block transport rule in Office365 Security & Compliance Center.","['Microsoft', 'Phishing', 'Rapid7', 'Slack']",10,Microsoft Office365 Email Security,action,Block Domain in O365,s8096,Microsoft Office365 Email Security Block Domain in O365
p203,Rapid7,Spearphishing Remediation with Office365,"IDR provides built-in machine learning based detections of spearphishing attempts through DNS queries to spoofed domains. On alert generation, this workflow automatically deletes true positive phishing emails across all user inboxes, and also immediately adds a domain to a block transport rule in Office365 Security & Compliance Center.","['Microsoft', 'Phishing', 'Rapid7', 'Slack']",10,ExtractIt,action,Parse Domains,s8097,ExtractIt Parse Domains
p203,Rapid7,Spearphishing Remediation with Office365,"IDR provides built-in machine learning based detections of spearphishing attempts through DNS queries to spoofed domains. On alert generation, this workflow automatically deletes true positive phishing emails across all user inboxes, and also immediately adds a domain to a block transport rule in Office365 Security & Compliance Center.","['Microsoft', 'Phishing', 'Rapid7', 'Slack']",10,,artifact,InsightIDR Alert Summary,s8098, InsightIDR Alert Summary
p203,Rapid7,Spearphishing Remediation with Office365,"IDR provides built-in machine learning based detections of spearphishing attempts through DNS queries to spoofed domains. On alert generation, this workflow automatically deletes true positive phishing emails across all user inboxes, and also immediately adds a domain to a block transport rule in Office365 Security & Compliance Center.","['Microsoft', 'Phishing', 'Rapid7', 'Slack']",10,,loop,Domain Loop,s8101, Domain Loop
p203,Rapid7,Spearphishing Remediation with Office365,"IDR provides built-in machine learning based detections of spearphishing attempts through DNS queries to spoofed domains. On alert generation, this workflow automatically deletes true positive phishing emails across all user inboxes, and also immediately adds a domain to a block transport rule in Office365 Security & Compliance Center.","['Microsoft', 'Phishing', 'Rapid7', 'Slack']",10,,action_chatops,Final confirmation,s8103, Final confirmation
p204,Rapid7,Splunk App Workflow,This workflow receives an event sent by the Rapid7 InsightConnect App for Splunk and performs enrichment on it.,"['Abuseipdb', 'Splunk', 'Threat Intelligence']",5,IPStack,action,Geolocate IP Address,s8104,IPStack Geolocate IP Address
p204,Rapid7,Splunk App Workflow,This workflow receives an event sent by the Rapid7 InsightConnect App for Splunk and performs enrichment on it.,"['Abuseipdb', 'Splunk', 'Threat Intelligence']",5,AbuseIPDB,action,Look Up IP Threat Info,s8105,AbuseIPDB Look Up IP Threat Info
p204,Rapid7,Splunk App Workflow,This workflow receives an event sent by the Rapid7 InsightConnect App for Splunk and performs enrichment on it.,"['Abuseipdb', 'Splunk', 'Threat Intelligence']",5,,trigger,Splunk App Trigger,s8106, Splunk App Trigger
p204,Rapid7,Splunk App Workflow,This workflow receives an event sent by the Rapid7 InsightConnect App for Splunk and performs enrichment on it.,"['Abuseipdb', 'Splunk', 'Threat Intelligence']",5,,artifact,SSH IP Information,s8107, SSH IP Information
p204,Rapid7,Splunk App Workflow,This workflow receives an event sent by the Rapid7 InsightConnect App for Splunk and performs enrichment on it.,"['Abuseipdb', 'Splunk', 'Threat Intelligence']",5,ExtractIt,action,Extract Source IP,s8108,ExtractIt Extract Source IP
p205,Rapid7,Suspicious User Login with IDR and Slack Chatops,"Suspicious User Login with InsightIDR and Slack automates the process of validating IPs against other office locations tracked in a global artifact and if no match is found, escalates the alert via Slack chatbot to the security team. ","['Alerting & Notifications', 'Atlassian', 'Microsoft', 'Rapid7', 'Slack', 'Threat Intelligence']",37,,artifact,Incident Details,s8109, Incident Details
